SMILES,fingerprint
CCCCC/C(=C\c1ccccc1)/C(OC/C=C(/CCC=C(C)C)\C)OC/C=C(/CCC=C(C)C)\C,00000371F07C3000000000000000000000000000000000000000300000000000000000010000001A00000000000C00B09803320880000400800220420000020000200000088800000088182422803110A230002480000CA80780C0200E00000000000000000000000000000000000000000000
CC(=O)C(=O)c1ccccc1,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C048098003200800000008802A05200000200002400000888010000C80820328015108021002080000889870888808E00000000000000000000000000000000000000000000
CCOc1cc(ccc1O)COC,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098023206800006008002204200000208002020000888000688880D262286311A827823A4C0110BB807C0E03C0E20000100000040004000020000008000000000000000
CCC1CC(=C(C(=O)C1C)C)CC,00000371E0702000000000000000000000000000000000000000200000000000000000000000001A00000000000D048080000200000000008802805000000000002000000008010000480000120000000000000080000801030888C08E80000000000000000000000000000000000000000000
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(C)C,00000371E0703000000000000000000000000000000000000000300000000000000000000000001A00000000000D14A0800202080000040008000090080000000000000000000000000000000200000002000004000000000180C0F00E80000000000000008000020000100000000000000000
CC1C=CCCC1(C)C=O,00000371C0702000000000000000000000000000000000000000200000000000000000000000001A00000000000F00A080020200000000008800285280000000002000000808010000080000120001000000000080000800030800000F80000000000000000000000000000000000000000000
CC(c1ccccc1C)C,00000371C0700000000000000000000000000000000000000000300000000000000000010000001800000000000D008018003200800000008002204200000200002000000888000000880820228011108020002080000888070080C00E80000000001000000000000000200000000000000000
CCCCC(=O)OCCCC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020208000004000800009008000000000000000000010000000000120000000200000400000000008800000000000000000000000000000000000000000000000000
c1ccc(cc1)C=CCO,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000800000C00A098023000800002008002204200000200002000000888000000880834228011108030002080000898070080000E00000000000000000000000000000000000000000000
COc1ccncc1,00000371806220000000000000000000000000000000000000002C0000000000000000018000001E00000000000804C192063E8692081400A0003067440082882031222008D8203E6C980C2462C4B199842028628008C8E8061000000000000000000000000000000000000000000000000000
CCC1=CC=C(CC(C)(C)C=O)C=C1,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000000000E00A098023200800000008802285280000200002000000888010000880820328011108020002080000888070888C08F40000000000000008000000000000000000000000000
CC(=CCCC(=CCOC(=O)Cc1ccccc1)C)C,00000371E0783000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A09802320880000400880220D2080002000020000008880100008808243280351082300024C00108A80788C8A08E00000000000000000000000000000000000000000000
CCCCOC(C)OCCc1ccccc1,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C00B09803320880000400800220420000020000200000088800000088182022801110A2200024C0010C880780C0A00E00000000000000000000000000000000000000000000
CCC/C=C\CCCOC(=O)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D208000000002000000808000000080000000001000200000480000800020000000000000000000000000000000000000000000000000000
OCC(C1CCCCC1)C,00000371E0702000000000000000000000000000000000000000300000000000000000000000001A00000800000D00A0800202000000020000000000000000000000000000000000000000100200000000400004000000000180C0E00E80000000000000000000000000000000000000000000
COc1cc(C)ccc1OC,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C048098023206800004008002204200000208002020000888000688880D262284311A80302224C0110AA80780C0100E20000100000040004000020000008000000000000000
CCCC(=O)OCSC,00000371C0603000400000000000000000000000000000000000000000000000000000000000001A040000000008008080028208000004080800009008000000000000000000010000000000100000000000000400000000000000000000000000000000000000000000000000000000000000
CC(=O)Oc1cc(ccc1C)C(C)C,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000D04809800320E80000400880220D208000208002020000888000608880C262284311A823A20A4C01108A80780C0F00EC0000100000800008000020000100000000000000000
CC(C)C1CCC(C)(CCOC(=O)C)S1,00000371E0703000400000000000000000000000000120000000000000000000000000000000001A04000000000D00A4C00282080000040808000090080000000000001000000000000000000220000002000004000020000180C0E00E00000000000000000000000000000000000000000000
C1CCCCCC2COCC2CCCC1,00000371E0702000000000000000000000000000000120000000000000000000000000000000001A00000000000D00A0800200000000040000000000000000000000000000000000000000000200000002000004000000000180C0E00E80000000000000000000000000000000000000000000
O=C(CC(=O)C)OCc1ccccc1,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C04A098023208800004008802A0D2080002000020000008880100088808263688311882300024E00108A80780C0200E00000000000000000000000000000000000000000000
CC([C@@H]1CC[C@]2([C@H]3[C@@H]1C[C@H](C3)C2=C)C)C,00000371E0700000000000000000000000000000000183000000300000000000180000000000001800000000000F008000000200000000008002004200000000002000000000000000080000020001000000000080000000010080C00F80000000000000008000040000200001000008000000
CC(C)CCCC(C)C(=C)O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000D0480800002000000020080000042000000000020000000000000000800000200010000400004800000000180C0600C00000000000000000000000000000000000000000000
CC1CCC(C(C1)OC(=O)C)C(C)C,00000371E0703000000000000000000000000000000000000000300000000000000000000000001A00000000000D14A0800202080000040008000090080000000000000000000000000000000200000002000004000000000180C0F00E80000000000000008000020000100000000000000000
CCC/C=C/CCCCC=O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020200000000008800285280000000002000000808010000080000120001000000000080000800030808000000000000000000000000000000000000000000000000
N#C/C=C(\CCC=C(C)C)/C,00000371C0720000000000000000000000000000000000000000000000000000000000000000001C00000000000C008100000200000000009006204200002000002000000008000000080000020001000000000080000800020000000000000000000000000000000000000000000000000000
CC/C=C/C=C/C=C/C=O,00000371C0702000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020200000000008800285280000000002000000808000000480800000001000000000000000881820000000000000000000000000000000000000000000000000000
CCCCCC(OCCCC)OCCCC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800B080030208000004000000000000000000000000000000000000001000020000002200000400000400018040000000000000000000000000000000000000000000000000
CC[C@@H](C)CO,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000800000D00A080020200000002000000000000000000000000000000000000000010000000000040000400000000000000000800000000000000000000000000000000000000000000
CCCC(=O)/C=C/C,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A000000000008048080000200000000008800A05200000000002000000808010000480000120001000000000080000801820000000000000000000000000000000000000000000000000000
COC(=O)c1ccccc1/N=C/C(Cc1ccc(cc1)C(C)C)C,00000371E07A3000000000000000000000000000000000000000306000000000000000014000001E00000000000D08C1980632C882000400A80234F34C00820000240200088801306CC808263A80B59980318066C00108E9C798C8E08EC0000000000200008000000000040000000000000000
CCc1cnc(CC)s1,00000371C0620000400000000000000000000000000160000000000000000000000000018000001C04000000000800C152042E8112081008A4001067440000F0A071083840500C384008002000608100040000000000E040000000000000000000000000000000000000000000000000000000
Cc1c(CCOC(=O)C)scn1,00000371C0723000400000000000000000000000000160000000000000000000000000018000001E04000000000808A1D606868912081408AC0104F14C0000F0A0710838005814384008002002608000060000244001484802A000000000000000000000000000000000000000000000000000
CCCCCCCC(=O)OC/C=C/CCC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D2080000000020000008080100000800041200210002100004800008200388C8A08000000000000000000000000000000000000000000000
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@]3(C)OC,00000371E0782000000000000000000000000000000183000000300000000600180000C00000001A00000000000F4480800202000000040000000000000000000000000000000000000000000200000000000004000000000180C0F00F8000000000000000C000040000300001000008000000
OCC(Cc1cccc(c1)C)(C)C,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000800000E00A0980232008000020080022042000002000020000008880000008808302280111080600024800008880780C0E00F00000200000000000000040000000000000000000000
COc1ccc(c(c1)O)C=O,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098023206800006008802285280000208002420000888010608C80C273686351A80716025E01508B98788EC2CCE20000008000800004000001000100000000000000000
CC(C)CC(C(=O)OC)O,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000800000D14A080020208000006000800009008020000000000000000014000000110120000000040000400000300008800000C00000000000000000000000000000000000000000000
CC1CCC2(C(C)(C)C3CCC2(C)C1C3)O,00000371E07020000000000000000000000000000000000000003060C0000000180000000000001A00000800000F4480800002000000020000000000000000000000000000000000000000000200000000400004000000000180C0F00F8000000000000000C000060000300000000000000000
CCCCCC(C)(CC(C)C)O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000D4480800002000000020000000000000000000000000000000000000000000200000000400004000000000180C0C00E00000000000000000000000000000000000000000000
CC1(C)C2CCC1(C)C(=O)C12CCCC1,00000371E0702000000000000000000000000000000183060000300000000000000000000000001A00000000000F048080000200000000000800801000000000000000000000010000000000120000000000000000000000010888C08F80000000000000008000040000200001000008000000
CC(CCc1ccccc1)CC=O,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000000000D00A098023200800000008802285280000200002000000888010000880820328011108020002080000888070888C08E00000000000000000000000000000000000000000000
OCCc1ccccc1C,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000800000C00A0980232008000020080022042000002000020000008880000008808302280111080600024C00108880780C0A00E80000000001000000000000000200000000000000000
CC1CCCCN1,00000371C06200000000000000000000000000000000000000002C0000000000000000000000001C00100000000828C10004020002C000000000000000000000000000000000800800000000020080000400000010008000011000000000000000000000000000000000000000000000000000
COc1cc(CO)ccc1O,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098023206800006008002204200000208002020000888000688880D362286311A80702324C0110BB807C0E0340E20000100000040004000020000008000000000000000
Cc1ccc(c(c1)C)O,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000800000C0480980032068000020080022042000002000020200008880006088808262282111280700024C01108980780C0600E20000200000800004000040000100000000000000000
O=C(C=C(C)C)OCCc1ccccc1,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A09802320880000400880220D208000200002000000888000000C808242280311082300024C00108A90780C0A00E00000000000000000000000000000000000000000000
CCCCc1cnco1,00000371C0622000000000000000000000000000000160000000000000000000000000018000001E00000000000804C192062E8412081440A8009077D4040088203B4020005001AB40080620124091208D00000486005040019800000000000000000000000000000000000000000000000000
CCOC(=O)CC(CC)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020208000004000800009008000000000000000000010000000000120000000200000400000000008800000A00000000000000000000000000000000000000000000
CCCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,00000371F0783000000000000000000000000000000000000000000000000000000000000000001A00000000000C00A08002020800000400880220D2080000000020000000080100000800041200210002100004800008200388C8A08000000000000000000000000000000000000000000000
